species,iteration,maxfish,minrec,asympLen,growthCoef,lenWtPower,lenWtCoef,maxage,minsize,bgResource
Makaira_nigricans,4,0.07,2.967593808786851e-06,[286.5        108.18733752],[0.285 0.21 ],3.016185797428725,0.006684710569350277,30,34.45537684292913,385977.0
Mallotus_villosus,3,0.08,0.013368721961911145,[20.7         4.15451562],[0.4606     0.13241526],3.4076480203015858,0.0018502373001062198,10,0.011288108367622118,25.0
Lutjanus_campechanus,7,0.04,4.011018538681422e-05,[91.42307692 11.36342581],[0.1725    0.0519671],3.0103700466892316,0.015331878454392715,57,2.455438749257066,16218.0
Rhomboplites_aurorubens,8,0.0,0.0008931320691303291,[54.95       11.38441918],[0.144      0.07636753],2.812132098714057,0.0318753611735516,10,0.4983151842351641,2392.0
Lutjanus_campechanus,3,0.03,4.011018538681422e-05,[91.42307692 11.36342581],[0.1725    0.0519671],3.012717096091477,0.015161210870236584,57,2.4539760543008455,16206.0
Nemadactylus_macropterus,1,0.07,0.0002849633000461383,[46.65454545  4.6463671 ],[0.18427273 0.05584638],2.906450150030765,0.02668517068038059,50,0.37831807258593975,1719.0
Lutjanus_campechanus,9,0.03,4.011018538681422e-05,[91.42307692 11.36342581],[0.1725    0.0519671],3.0104693360775214,0.015324619780398605,57,2.455376853870458,16217.0
Makaira_nigricans,3,0.08,2.967593808786851e-06,[286.5        108.18733752],[0.285 0.21 ],3.032063321077952,0.006188201417331586,30,34.89409116121613,391882.0
Lutjanus_campechanus,2,0.03,4.011018538681422e-05,[91.42307692 11.36342581],[0.1725    0.0519671],3.004295729153282,0.01578255076362584,57,2.4592283488789217,16248.0
Lutjanus_campechanus,10,0.03,4.011018538681422e-05,[91.42307692 11.36342581],[0.1725    0.0519671],2.9939614417991813,0.016579932686993745,57,2.4656890708889603,16299.0
Mallotus_villosus,4,0.05,0.013368721961911145,[20.7         4.15451562],[0.4606     0.13241526],3.434175843645001,0.0017156581851587966,10,0.011343167196140523,25.0
Ocyurus_chrysurus,7,0.0,0.0005378719847312654,[53.198125    7.95340952],[0.1886875  0.08417341],2.7363001520980625,0.03496050394836505,14,0.36912890821469013,1669.0
Ocyurus_chrysurus,8,0.0,0.0005378719847312654,[53.198125    7.95340952],[0.1886875  0.08417341],2.766110633608014,0.03200362008443621,14,0.3804076838339782,1730.0
Nemadactylus_macropterus,9,0.060000000000000005,0.0002849633000461383,[46.65454545  4.6463671 ],[0.18427273 0.05584638],2.9131469184530827,0.026033380906056208,50,0.3786987509056725,1721.0
Lutjanus_campechanus,6,0.03,4.011018538681422e-05,[91.42307692 11.36342581],[0.1725    0.0519671],3.0102443135761643,0.015341075263532877,57,2.4555171314696853,16219.0
Nemadactylus_macropterus,6,0.07,0.0002849633000461383,[46.65454545  4.6463671 ],[0.18427273 0.05584638],2.900935998866799,0.027234089996922336,50,0.3780049075219609,1717.0
Ocyurus_chrysurus,10,0.0,0.0005378719847312654,[53.198125    7.95340952],[0.1886875  0.08417341],2.746009956373745,0.033968557021113926,14,0.37276539440189554,1688.0
Kajikia_audax,3,0.05,9.574926538464745e-06,[270.33076923  30.48123424],[0.47461538 0.23128501],2.9287727763084015,0.0075716279573629156,30,20.07652477438365,201873.0
Lutjanus_campechanus,5,0.05,4.011018538681422e-05,[91.42307692 11.36342581],[0.1725    0.0519671],3.0052626038479695,0.01570993877399485,57,2.4586247511994435,16243.0
Ocyurus_chrysurus,9,0.01,0.0005378719847312654,[53.198125    7.95340952],[0.1886875  0.08417341],2.7548837349902895,0.03308665233202535,14,0.3761200968857661,1707.0
Dissostichus_eleginoides,5,0.01,1.6362444995907666e-05,[139.825       43.19761071],[0.0924375  0.03251531],3.0142399226922953,0.009843690375373118,31,5.774247388979421,45253.0
Dissostichus_eleginoides,3,0.01,1.6362444995907666e-05,[139.825       43.19761071],[0.0924375  0.03251531],3.041641251430855,0.009250726865683791,31,6.213054672351866,49410.0
Dissostichus_eleginoides,2,0.03,2.0398248605577642e-05,[139.825       43.19761071],[0.0924375  0.03251531],3.022111291106596,0.009669566598779248,31,5.897027313558611,46410.0
Dissostichus_eleginoides,9,0.02,1.6362444995907666e-05,[139.825       43.19761071],[0.0924375  0.03251531],3.037235776464556,0.009343593356405985,31,6.140318884667018,48717.0
Engraulis_ringens,4,0.24000000000000007,0.09472609648521076,[19.87222222  1.42094862],[0.97909524 0.25100352],3.003139546284688,0.006656515609764738,3,0.01054610668469607,23.0
Dissostichus_eleginoides,1,0.04,2.0398248605577642e-05,[139.825       43.19761071],[0.0924375  0.03251531],2.9953006038372396,0.010275607118340462,31,5.489199529971947,42585.0
Nemadactylus_macropterus,8,0.09,0.0002849633000461383,[46.65454545  4.6463671 ],[0.18427273 0.05584638],2.9149737002662737,0.02585836230241305,50,0.3788026609407238,1721.0
Xiphias_gladius,8,0.08,2.5973112389858367e-06,[266.78750042  91.01862338],[0.1605     0.07141976],3.23075702296367,0.0027113629928933263,30,37.37393422302185,425536.0
Istiompax_indica,10,0.18000000000000002,5.431956005933557e-06,[328.33333333  10.66575091],[0.231      0.21101422],2.950789604743041,0.005683417951512826,40,30.252109461991246,330187.0
Dissostichus_eleginoides,8,0.03,2.0398248605577642e-05,[139.825       43.19761071],[0.0924375  0.03251531],3.0196914168223903,0.009722766567952828,31,5.859006014451197,46051.0
Dissostichus_eleginoides,10,0.02,2.0398248605577642e-05,[139.825       43.19761071],[0.0924375  0.03251531],3.0167061914649698,0.009788798983284127,31,5.812439437447952,45612.0
Dissostichus_eleginoides,6,0.05,2.0398248605577642e-05,[139.825       43.19761071],[0.0924375  0.03251531],3.010624056107281,0.009924725149968614,31,5.718706155410436,44731.0
Sciaenops_ocellatus,3,0.01,4.415739179013437e-05,[96.36428571  7.56374014],[0.40235714 0.07341202],3.0393728232829496,0.010505473630798616,50,2.2506415420794705,14609.0
Sciaenops_ocellatus,5,0.0,5.504883015553813e-05,[96.36428571  7.56374014],[0.40235714 0.07341202],3.0473073985993535,0.010035683892041446,50,2.229354837058296,14443.0
Istiompax_indica,2,0.12999999999999998,3.4951585569298546e-06,[328.33333333  10.66575091],[0.231      0.21101422],2.9729524906826508,0.007938117770045626,40,48.04325325847938,575192.0
Sciaenops_ocellatus,1,0.02,5.504883015553813e-05,[96.36428571  7.56374014],[0.40235714 0.07341202],3.044086876323924,0.010223776779748905,50,2.2379704008280625,14510.0
Sciaenops_ocellatus,6,0.0,4.415739179013437e-05,[96.36428571  7.56374014],[0.40235714 0.07341202],3.042060596677068,0.01034392320022186,50,2.243408174943068,14552.0
Sciaenops_ocellatus,4,0.05,5.504883015553813e-05,[96.36428571  7.56374014],[0.40235714 0.07341202],3.0420004565379566,0.01034751064873154,50,2.243569770242439,14553.0
Sciaenops_ocellatus,2,0.03,5.504883015553813e-05,[96.36428571  7.56374014],[0.40235714 0.07341202],3.0432262901802436,0.01027463302525528,50,2.2402782789903646,14528.0
Dissostichus_eleginoides,4,0.07,2.0398248605577642e-05,[139.825       43.19761071],[0.0924375  0.03251531],3.0393977353872295,0.009297903798139035,31,6.175906485418538,49056.0
Sciaenops_ocellatus,9,0.0,4.415739179013437e-05,[96.36428571  7.56374014],[0.40235714 0.07341202],3.0445849529305393,0.010194458079961829,50,2.236635769517334,14500.0
Dissostichus_eleginoides,7,0.05,2.0398248605577642e-05,[139.825       43.19761071],[0.0924375  0.03251531],3.0219828056723266,0.009672383967992637,31,5.895002349550512,46391.0
Sciaenops_ocellatus,7,0.03,5.504883015553813e-05,[96.36428571  7.56374014],[0.40235714 0.07341202],3.044273531317162,0.010212779685289919,50,2.2374701523641227,14506.0
Centropristis_striata,1,0.0,0.0009259156867472171,[30.71428571  5.01046524],[0.29857143 0.12266874],2.815062764478014,0.032300283771530255,20,0.0993557412167607,345.0
Centropristis_striata,3,0.01,0.0009259156867472171,[30.71428571  5.01046524],[0.29857143 0.12266874],2.825706811194021,0.03172087864424678,20,0.10119595638198704,353.0
Centropristis_striata,7,0.01,0.0009259156867472171,[30.71428571  5.01046524],[0.29857143 0.12266874],2.8489147888936937,0.030493342012817882,20,0.10532734545233202,370.0
Sciaenops_ocellatus,10,0.04,5.504883015553813e-05,[96.36428571  7.56374014],[0.40235714 0.07341202],3.037984884058258,0.010589882027112932,50,2.2543859068589565,14638.0
Ocyurus_chrysurus,5,0.060000000000000005,0.0006705383251260976,[53.198125    7.95340952],[0.1886875  0.08417341],2.7541592549433718,0.033157786994027556,14,0.37584508146381507,1705.0
Rhomboplites_aurorubens,5,0.04,0.0011134234515862958,[54.95       11.38441918],[0.144      0.07636753],2.8083148343042925,0.03220453598513637,10,0.4958201081486829,2378.0
Ocyurus_chrysurus,3,0.05,0.0006705383251260976,[53.198125    7.95340952],[0.1886875  0.08417341],2.7599590130641665,0.0325925859103055,14,0.3780523430703594,1717.0
Sciaenops_ocellatus,8,0.05,5.504883015553813e-05,[96.36428571  7.56374014],[0.40235714 0.07341202],3.038268261403527,0.010572593334140151,50,2.2536209093028163,14632.0
Centropristis_striata,10,0.01,0.0011542931616147622,[30.71428571  5.01046524],[0.29857143 0.12266874],2.8094215322846687,0.032611641031450256,20,0.0983940530503682,341.0
Centropristis_striata,8,0.03,0.0011542931616147622,[30.71428571  5.01046524],[0.29857143 0.12266874],2.805409839674068,0.03283488329425049,20,0.09771582917241728,338.0
Ocyurus_chrysurus,1,0.11999999999999998,0.0006705383251260976,[53.198125    7.95340952],[0.1886875  0.08417341],2.763907843660292,0.0322132853544457,14,0.37956259488281535,1725.0
Centropristis_striata,9,0.03,0.0011542931616147622,[30.71428571  5.01046524],[0.29857143 0.12266874],2.845649751636425,0.03066312465035344,20,0.10473607645184496,368.0
Centropristis_striata,2,0.060000000000000005,0.0011542931616147622,[30.71428571  5.01046524],[0.29857143 0.12266874],2.8209067234053458,0.03198087185054057,20,0.10036190248203798,349.0
Epinephelus_morio,3,0.02,7.329351614943605e-05,[87.775       8.17496177],[0.13825    0.03492564],2.8948673001355636,0.02665123688788261,25,2.2518945846485567,14618.0
Epinephelus_morio,4,0.0,7.329351614943605e-05,[87.775       8.17496177],[0.13825    0.03492564],2.915619824553133,0.02452883017756229,25,2.274245658066174,14793.0
Epinephelus_morio,1,0.03,7.329351614943605e-05,[87.775       8.17496177],[0.13825    0.03492564],2.9179668740326563,0.02429969139696781,25,2.276787421735277,14812.0
Ocyurus_chrysurus,4,0.09,0.0006705383251260976,[53.198125    7.95340952],[0.1886875  0.08417341],2.767936294851722,0.03183088513617368,14,0.38110951507824886,1734.0
Epinephelus_morio,6,0.01,7.329351614943605e-05,[87.775       8.17496177],[0.13825    0.03492564],2.9134504259998475,0.024742546298559192,25,2.271898807076964,14774.0
Rhomboplites_aurorubens,1,0.04,0.0011134234515862958,[54.95       11.38441918],[0.144      0.07636753],2.822530363965851,0.030995651497577627,10,0.5051756643905406,2432.0
Epinephelus_morio,5,0.03,7.329351614943605e-05,[87.775       8.17496177],[0.13825    0.03492564],2.9054236769014747,0.02554961153064536,25,2.2632365237149386,14707.0
Epinephelus_morio,7,0.01,7.329351614943605e-05,[87.775       8.17496177],[0.13825    0.03492564],2.893603342852986,0.0267862835129127,25,2.250540384654222,14608.0
Epinephelus_morio,2,0.03,7.329351614943605e-05,[87.775       8.17496177],[0.13825    0.03492564],2.9100965481392973,0.025076620669736694,25,2.268275354025668,14746.0
Hyporthodus_niveatus,2,0.0,2.8848059675807294e-05,[123.03333167  18.19556444],[0.09133333 0.02369529],2.895747397880731,0.02957089996310167,27,6.669182128868261,53794.0
Epinephelus_morio,10,0.02,7.329351614943605e-05,[87.775       8.17496177],[0.13825    0.03492564],2.903159546585969,0.025781986423422866,25,2.2607991037199078,14688.0
Epinephelus_morio,8,0.01,7.329351614943605e-05,[87.775       8.17496177],[0.13825    0.03492564],2.9061388032049478,0.025476651973509106,25,2.264006929566794,14713.0
Centropristis_striata,5,0.07,0.0011542931616147622,[30.71428571  5.01046524],[0.29857143 0.12266874],2.840751311562032,0.0309196192276701,20,0.1038552322365019,364.0
Centropristis_striata,4,0.07,0.0011542931616147622,[30.71428571  5.01046524],[0.29857143 0.12266874],2.84308688890537,0.030797056033918566,20,0.10427429110517933,366.0
Hyporthodus_niveatus,6,0.01,2.8848059675807294e-05,[123.03333167  18.19556444],[0.09133333 0.02369529],2.896367163582789,0.029484100898823043,27,6.669468855258943,53797.0
Ocyurus_chrysurus,6,0.09999999999999999,0.0006705383251260976,[53.198125    7.95340952],[0.1886875  0.08417341],2.7546226714890008,0.03311226781939903,14,0.37602097298869097,1706.0
Centropristis_striata,6,0.07,0.0011542931616147622,[30.71428571  5.01046524],[0.29857143 0.12266874],2.8328045519860097,0.03134030313952364,20,0.10244196501173193,358.0
Hyporthodus_niveatus,1,0.02,3.5963445145443185e-05,[123.03333167  18.19556444],[0.09133333 0.02369529],2.8959117254823643,0.02954786078649585,27,6.669258151655062,53795.0
Acanthopagrus_latus,3,0.0,0.0003410789469440158,[45.66666667  9.61734544],[0.289      0.15988433],2.903678181114595,0.029260157536240842,14,0.38569940474113246,1759.0
Acanthopagrus_latus,4,0.0,0.0003410789469440158,[45.66666667  9.61734544],[0.289      0.15988433],2.9152184393754865,0.028215851065625658,14,0.3887027986420998,1775.0
Rhomboplites_aurorubens,3,0.07,0.0011134234515862958,[54.95       11.38441918],[0.144      0.07636753],2.8144478948925977,0.031677304688975984,10,0.49983497166100865,2401.0
Pomatomus_saltatrix,6,0.01,0.0004964565065543072,[99.8        11.62755348],[0.174      0.04659399],2.900448214091063,0.014873956282755278,9,1.8699547807746635,11696.0
Rhomboplites_aurorubens,4,0.060000000000000005,0.0011134234515862958,[54.95       11.38441918],[0.144      0.07636753],2.8157174789251282,0.031569247354555845,10,0.5006701277042567,2406.0
Ocyurus_chrysurus,2,0.11999999999999998,0.0006705383251260976,[53.198125    7.95340952],[0.1886875  0.08417341],2.7634746308785205,0.03225468062751073,14,0.3793966160907074,1724.0
Hyporthodus_niveatus,5,0.03,3.5963445145443185e-05,[123.03333167  18.19556444],[0.09133333 0.02369529],2.897755808629312,0.02929054303370041,27,6.670111338245075,53803.0
Hyporthodus_niveatus,3,0.04,3.5963445145443185e-05,[123.03333167  18.19556444],[0.09133333 0.02369529],2.892719503440597,0.02999864867730496,27,6.667781490833282,53781.0
Hyporthodus_niveatus,10,0.03,3.5963445145443185e-05,[123.03333167  18.19556444],[0.09133333 0.02369529],2.8891796643603977,0.030506570996346023,27,6.666144411315024,53765.0
Acanthopagrus_latus,9,0.0,0.0004252062057738164,[45.66666667  9.61734544],[0.289      0.15988433],2.9122250470057467,0.02848309574074054,14,0.38792151838575334,1771.0
Hyporthodus_niveatus,8,0.04,3.5963445145443185e-05,[123.03333167  18.19556444],[0.09133333 0.02369529],2.898112782726815,0.029240991437649525,27,6.6702765090862535,53805.0
Pagellus_bogaraveo,6,0.0,0.0005657476015242784,[52.48235294  8.41703892],[0.13682353 0.03798887],3.032843874445889,0.013372311092821965,15,0.44031984615519354,2062.0
Hyporthodus_niveatus,7,0.04,3.5963445145443185e-05,[123.03333167  18.19556444],[0.09133333 0.02369529],2.8943234709966457,0.029771292139149946,27,6.668523414654435,53788.0
Hyporthodus_niveatus,4,0.04,3.5963445145443185e-05,[123.03333167  18.19556444],[0.09133333 0.02369529],2.897215482089026,0.0293657055798972,27,6.6698613385606995,53801.0
Hyporthodus_niveatus,9,0.07,3.5963445145443185e-05,[123.03333167  18.19556444],[0.09133333 0.02369529],2.89197558745724,0.030104684628111104,27,6.667437416514052,53778.0
Acanthopagrus_latus,2,0.03,0.0004252062057738164,[45.66666667  9.61734544],[0.289      0.15988433],2.902477037343042,0.02937104870031971,14,0.38538813921636567,1757.0
Pagellus_bogaraveo,9,0.0,0.0005657476015242784,[52.48235294  8.41703892],[0.13682353 0.03798887],3.038205901644436,0.013174618891973664,15,0.4431212815435708,2078.0
Acanthopagrus_latus,1,0.05,0.0004252062057738164,[45.66666667  9.61734544],[0.289      0.15988433],2.9081322282748188,0.028852596380700844,14,0.38685582685654624,1765.0
Acanthopagrus_latus,8,0.060000000000000005,0.0004252062057738164,[45.66666667  9.61734544],[0.289      0.15988433],2.904269691483045,0.029205702479352315,14,0.3858527816660263,1760.0
Acanthopagrus_latus,6,0.07,0.0004252062057738164,[45.66666667  9.61734544],[0.289      0.15988433],2.902517694393634,0.02936728832534357,14,0.3853986710140677,1757.0
Acanthopagrus_latus,7,0.07,0.0004252062057738164,[45.66666667  9.61734544],[0.289      0.15988433],2.885236915892783,0.03100977462949395,14,0.38094809611103764,1733.0
Pagrus_pagrus,6,0.0,0.00026483431501483375,[52.09681818 18.2058958 ],[0.18       0.07918754],2.9733583587153434,0.020044238361791072,14,0.5101694924836241,2460.0
Acanthopagrus_latus,5,0.07,0.0004252062057738164,[45.66666667  9.61734544],[0.289      0.15988433],2.891495346674791,0.030404580193677443,14,0.3825539550183006,1742.0
Pagrus_pagrus,7,0.0,0.0003301558048513872,[52.09681818 18.2058958 ],[0.18       0.07918754],2.976886700494231,0.019886788168828558,14,0.5132714058180345,2478.0
Pagrus_pagrus,2,0.02,0.0003301558048513872,[52.09681818 18.2058958 ],[0.18       0.07918754],2.9825814173268865,0.019635269547087948,14,0.5183177049770471,2508.0
Pagrus_pagrus,8,0.01,0.0003301558048513872,[52.09681818 18.2058958 ],[0.18       0.07918754],2.971714333210216,0.020118027186200215,14,0.508730569911806,2452.0
Pagrus_pagrus,10,0.0,0.00026483431501483375,[52.09681818 18.2058958 ],[0.18       0.07918754],2.9668911296797935,0.020336078300928963,14,0.5045324689481825,2428.0
Pagrus_pagrus,5,0.04,0.0003301558048513872,[52.09681818 18.2058958 ],[0.18       0.07918754],2.97417941283654,0.02000748837108099,14,0.5108896378667939,2465.0
Pagrus_pagrus,3,0.05,0.0003301558048513872,[52.09681818 18.2058958 ],[0.18       0.07918754],2.9733772794383686,0.02004339071987337,14,0.5101860763901657,2461.0
Pagellus_bogaraveo,5,0.060000000000000005,0.0007052894739623449,[52.48235294  8.41703892],[0.13682353 0.03798887],3.0268604997721056,0.013596415756461748,15,0.4372146857359197,2044.0
Pleuronectes_quadrituberculatus,2,0.02,0.0002986033030405356,[47.77111111  5.9492803 ],[0.14288889 0.04517589],3.001613360389236,0.012757930604325637,37,0.2799080302522292,1197.0
Pleuronectes_quadrituberculatus,3,0.02,0.0002986033030405356,[47.77111111  5.9492803 ],[0.14288889 0.04517589],2.999482468651499,0.012853181450796045,37,0.27968401248866376,1196.0
Pagellus_bogaraveo,4,0.060000000000000005,0.0007052894739623449,[52.48235294  8.41703892],[0.13682353 0.03798887],3.038177140048868,0.013175671465948237,15,0.4431062073658234,2078.0
Epinephelus_morio,9,0.09,9.137139125399912e-05,[87.775       8.17496177],[0.13825    0.03492564],2.9154295086072004,0.02454750486083933,25,2.274039677686076,14791.0
Rhomboplites_aurorubens,2,0.15,0.0011134234515862958,[54.95       11.38441918],[0.144      0.07636753],2.813423698630877,0.03176474596572181,10,0.4991622516097922,2397.0
Pleuronectes_quadrituberculatus,6,0.01,0.0002986033030405356,[47.77111111  5.9492803 ],[0.14288889 0.04517589],3.0088924552818646,0.012437847452611705,37,0.2806746258693828,1201.0
Acanthopagrus_latus,10,0.09999999999999999,0.0004252062057738164,[45.66666667  9.61734544],[0.289      0.15988433],2.8924136741690987,0.030316776580262134,14,0.38279015871140765,1743.0
Pagellus_bogaraveo,2,0.09999999999999999,0.0007052894739623449,[52.48235294  8.41703892],[0.13682353 0.03798887],3.038814890591756,0.01315235175176041,15,0.4434405778358846,2079.0
Pleuronectes_quadrituberculatus,7,0.03,0.0002986033030405356,[47.77111111  5.9492803 ],[0.14288889 0.04517589],3.004757553225748,0.012618672867661558,37,0.2802389027351224,1199.0
Hippoglossoides_platessoides,1,0.0,0.0001276394532703579,[66.01538462 13.83623541],[0.11961538 0.07491499],3.2752248179256167,0.002619422469960649,30,0.47751005967051346,2273.0
Pleuronectes_quadrituberculatus,8,0.02,0.0002986033030405356,[47.77111111  5.9492803 ],[0.14288889 0.04517589],3.029030718457367,0.011593535362926042,37,0.28280643751435386,1212.0
Hippoglossoides_platessoides,2,0.03,0.0001276394532703579,[66.01538462 13.83623541],[0.11961538 0.07491499],3.275436894636187,0.002614210965322713,30,0.47698367234567957,2270.0
Hippoglossoides_platessoides,3,0.0,0.0001276394532703579,[66.01538462 13.83623541],[0.11961538 0.07491499],3.276148304026018,0.002596804630107562,30,0.4752221452174157,2260.0
Hippoglossoides_platessoides,5,0.0,0.0001276394532703579,[66.01538462 13.83623541],[0.11961538 0.07491499],3.2767165868238814,0.002582983534523139,30,0.4738196901408066,2252.0
Pleuronectes_quadrituberculatus,4,0.05,0.000372253927294538,[47.77111111  5.9492803 ],[0.14288889 0.04517589],3.000204479822903,0.012820828163717678,37,0.27975989645610494,1196.0
Hippoglossoides_platessoides,9,0.0,0.0001276394532703579,[66.01538462 13.83623541],[0.11961538 0.07491499],3.2780466215716286,0.0025509228875451404,30,0.4705534786463516,2233.0
Pagellus_bogaraveo,1,0.060000000000000005,0.0007052894739623449,[52.48235294  8.41703892],[0.13682353 0.03798887],3.0437173674092675,0.012974462567362656,15,0.4460193689676203,2094.0
Pleuronectes_quadrituberculatus,1,0.07,0.000372253927294538,[47.77111111  5.9492803 ],[0.14288889 0.04517589],3.005025498499593,0.012606875972550582,37,0.2802671174682621,1199.0
Hippoglossoides_platessoides,4,0.05,0.00015912177552559857,[66.01538462 13.83623541],[0.11961538 0.07491499],3.2778264586254804,0.0025562023240532227,30,0.4710925810670261,2236.0
Pagellus_bogaraveo,8,0.08,0.0007052894739623449,[52.48235294  8.41703892],[0.13682353 0.03798887],3.057511675844119,0.012486732163587408,15,0.45335617116544047,2135.0
Rhomboplites_aurorubens,9,0.12999999999999998,0.0011134234515862958,[54.95       11.38441918],[0.144      0.07636753],2.826108473605171,0.030698586652810427,10,0.5075581766052786,2445.0
Pagellus_bogaraveo,7,0.08,0.0007052894739623449,[52.48235294  8.41703892],[0.13682353 0.03798887],3.0368795414004515,0.013223246629563668,15,0.44242665891955685,2074.0
Hippoglossoides_platessoides,7,0.060000000000000005,0.00015912177552559857,[66.01538462 13.83623541],[0.11961538 0.07491499],3.2802067969426942,0.002499697431714676,30,0.46529657376382416,2203.0
Pagellus_bogaraveo,3,0.10999999999999999,0.0007052894739623449,[52.48235294  8.41703892],[0.13682353 0.03798887],3.0522931803691096,0.012669050262815673,15,0.4505665151257109,2120.0
Pleuronectes_quadrituberculatus,10,0.07,0.000372253927294538,[47.77111111  5.9492803 ],[0.14288889 0.04517589],2.9894426136944703,0.01331162035404655,37,0.2786309460980713,1190.0
Atheresthes_stomias,9,0.0,0.00013620920644593455,[71.7275     16.17497527],[0.122      0.07802564],2.980208772144839,0.010165206391142685,23,0.68940905056145,3532.0
Hippoglossoides_platessoides,10,0.060000000000000005,0.00015912177552559857,[66.01538462 13.83623541],[0.11961538 0.07491499],3.276051256262128,0.002599172292133855,30,0.47546206232182353,2261.0
Pleuronectes_quadrituberculatus,9,0.09,0.000372253927294538,[47.77111111  5.9492803 ],[0.14288889 0.04517589],3.0048409959799147,0.012614997929085943,37,0.28024768898241514,1199.0
Hippoglossoides_platessoides,8,0.07,0.00015912177552559857,[66.01538462 13.83623541],[0.11961538 0.07491499],3.2784702984764644,0.0025407939136826534,30,0.4695177766911261,2227.0
Hippoglossoides_platessoides,6,0.09,0.00015912177552559857,[66.01538462 13.83623541],[0.11961538 0.07491499],3.2784955080465488,0.002540192490087526,30,0.4694562223888376,2227.0
Hippoglossus_hippoglossus,1,0.0,1.0102448309665816e-06,[218.125       57.47903344],[0.0803375  0.06076228],3.1282785241076,0.011919873041667554,60,49.36551147149294,594240.0
Atheresthes_stomias,7,0.03,0.00016980526175321134,[71.7275     16.17497527],[0.122      0.07802564],2.996352484568692,0.009533346391235764,23,0.6927297019584348,3552.0
Hippoglossus_hippoglossus,6,0.01,1.0102448309665816e-06,[218.125       57.47903344],[0.0803375  0.06076228],3.138987815973315,0.011305812856397349,60,49.6020565166814,597659.0
Atheresthes_stomias,5,0.05,0.00016980526175321134,[71.7275     16.17497527],[0.122      0.07802564],2.981629649141509,0.01010795198864173,23,0.6897006753001846,3533.0
Hippoglossus_hippoglossus,2,0.02,1.2594221230207386e-06,[218.125       57.47903344],[0.0803375  0.06076228],3.1303415333167464,0.011799042949755435,60,49.410990984943325,594897.0
Hippoglossus_hippoglossus,7,0.01,1.0102448309665816e-06,[218.125       57.47903344],[0.0803375  0.06076228],3.1267169556939685,0.012012155943538227,60,49.33111417320378,593743.0
Rhomboplites_aurorubens,7,0.09999999999999999,0.0011134234515862958,[54.95       11.38441918],[0.144      0.07636753],2.836475711115417,0.02985384707635758,10,0.5145249149012185,2486.0
Hippoglossus_hippoglossus,3,0.03,1.2594221230207386e-06,[218.125       57.47903344],[0.0803375  0.06076228],3.122626706644528,0.012257275205733529,60,49.24113017080264,592444.0
Pagrus_pagrus,1,0.12999999999999998,0.00041158886631047735,[52.09681818 18.2058958 ],[0.18       0.07918754],2.9755358142389094,0.019946924033525677,14,0.5120815631039376,2472.0
Pleuronectes_quadrituberculatus,5,0.07,0.000372253927294538,[47.77111111  5.9492803 ],[0.14288889 0.04517589],3.0111289778585513,0.012341123203580027,37,0.2809105859243364,1202.0
Hippoglossus_hippoglossus,4,0.03,1.2594221230207386e-06,[218.125       57.47903344],[0.0803375  0.06076228],3.116546227865033,0.01263093962722866,60,49.10766511125156,590517.0
Hippoglossus_hippoglossus,5,0.03,1.2594221230207386e-06,[218.125       57.47903344],[0.0803375  0.06076228],3.124881650580691,0.012121529366971605,60,49.29071780281659,593160.0
Hippoglossus_hippoglossus,10,0.0,1.0102448309665816e-06,[218.125       57.47903344],[0.0803375  0.06076228],3.1423784919668294,0.011118067257493315,60,49.67718518475266,598745.0
Atheresthes_stomias,2,0.04,0.00016980526175321134,[71.7275     16.17497527],[0.122      0.07802564],2.9912224422161513,0.009729756706946978,23,0.6916727571913316,3545.0
Hippoglossus_hippoglossus,8,0.02,1.0102448309665816e-06,[218.125       57.47903344],[0.0803375  0.06076228],3.1452705035180113,0.010960398952310586,60,49.74135464301693,599673.0
Hippoglossoides_elassodon,2,0.0,0.0002276254337993905,[48.9925     12.55715832],[0.154      0.08499412],3.162248518719204,0.005764029052033692,27,0.25489773999709137,1070.0
Hippoglossoides_elassodon,5,0.0,0.0002276254337993905,[48.9925     12.55715832],[0.154      0.08499412],3.1501910623473415,0.006020991848133715,27,0.2540558496914786,1066.0
Atheresthes_stomias,6,0.060000000000000005,0.00016980526175321134,[71.7275     16.17497527],[0.122      0.07802564],2.9834949016088204,0.010033280669361296,23,0.6900836921648397,3536.0
Atheresthes_stomias,1,0.08,0.00016980526175321134,[71.7275     16.17497527],[0.122      0.07802564],3.013301495016073,0.008912186437473444,23,0.6962332101754836,3574.0
Hippoglossoides_elassodon,8,0.01,0.0002276254337993905,[48.9925     12.55715832],[0.154      0.08499412],3.1669038982343434,0.005667776404257732,27,0.2552235395592554,1071.0
Parophrys_vetulus,4,0.0,0.001036805297405167,[36.15        7.70746391],[0.295      0.07353911],3.0170157850206354,0.007323583432465299,22,0.07355140446341932,240.0
Hippoglossoides_elassodon,9,0.01,0.0002276254337993905,[48.9925     12.55715832],[0.154      0.08499412],3.1582506429412596,0.005847991005807189,27,0.2546182867726509,1068.0
Hippoglossoides_elassodon,10,0.0,0.0002276254337993905,[48.9925     12.55715832],[0.154      0.08499412],3.160804945423333,0.005794206494128587,27,0.25479679824527734,1069.0
Parophrys_vetulus,6,0.0,0.0008316728547772941,[36.15        7.70746391],[0.295      0.07353911],3.0108817023352983,0.007593201907979127,22,0.07459929436396827,244.0
